"","full_text","doc_id"
"3443","@Angkorus sabotage the NFT economy by re-minting NFTs that have already been minted. Now you can also have proof that you own &lt;precious monkey jpg&gt; permanently on the blockchain. The whole NFT economy is built on the honor system.",3443
"3444","@HAIKYUUFESS sama canonly sih suna semi akwoakwo mana ada semi suna tanpa arctic monkey",3444
"3445","RT @civil_monkey: @farokh @RugRadio @mondoir @_pgauthier @Uniswap @mondoir and his fundraiser for Iran start being highlighted at about 39",3445
"3446","RT @ShawnT1995XXX: @LuscioussNique Boy monkey cumming at ya! Who wants to use my beautiful little boy pussy?! 😈🍑😊👌💙❤️ https://t.co/Ko4OVoy9…",3446
"3447","RT @BornAKang: This shouldn’t be funny but it is lol https://t.co/taBh5Anug6",3447
"3448","@TheJordanRachel Vaccine to COVID attacks immunity system and monkey pox in the later stages of HIV when the T4 cell count is low, Were not there yet and minor outbreaks were people already suffering from human immunodeficiency and 380 trillion viruses can show up/.",3448
"3449","RT @theNDExperience: Elon had to use the short clip of the  Monkey tonight as evidence the Neuralink monkeys ""enjoy the demos as fun games""…",3449
"3450","Whether or not someone wants to be 'ganic or not, whether or not it MIGHT help ain't the issue.  Have you looked at the fatality rates in the monkey testing?  I know monkeys arent people, but, uh...it's fucking high, homie. https://t.co/KrbRApUeE9",3450
"3451","RT @frankcifaldi: Any fans of The Secret of Monkey Island? We were entrusted with the original source files, and were able to put together…",3451
"3452","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3452
"3453","@MaitreyiGames @NavaarSNP Nah. The guy who wrote Oriental adventures, who wanted to bring it to 5e is the same guy who oversaw the Hadozee transgalatic slave monkey storyline. He's one of their main writers. Nothing will change.",3453
"3454","Don't Feed the Monkey Mind: How to Stop the Cycle of the Anxiety, Fear, and Worry Y43NAE4

https://t.co/ONpYxBXeNo",3454
"3455","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3455
"3456","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",3456
"3457","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3457
"3458","@Monkey_D_Amine Tu tweet enfin comme avant mdrr",3458
"3459","RT @ActuFoot_: Le Maroc termine premier de sa poule devant...

👉 Le vice-champion du monde en titre 🇭🇷

👉 Le troisième de la dernière Coupe…",3459
"3460","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3460
"3461","RT @ActuFoot_: Walid Regragui : « Finir premiers de cette poule, c'était pas donné à tout le monde... On avait à cœur de montrer que l'Afri…",3461
"3462","Monkey bot https://t.co/d5FKijo3lw https://t.co/6Gb5Jp5BNo",3462
"3463","RT @ActuFoot_: 🚨 LE MAROC JOUERA LES HUITIÈMES DE FINALE DE LA COUPE DU MONDE POUR LA PREMIÈRE FOIS DEPUIS 36 ANS ! 🇲🇦😍 https://t.co/KY6zYk…",3463
"3464","RT @kittykushman626: chunky monkey https://t.co/7tYbiq4M4t",3464
"3465","My trusty 2002 Volvo S60 has finally gone to the parking lot in the sky so I'm looking for a new car 

My dad (Tony's sassy crypto takes again) asked me if I'm going to walk into a car dealership and show them a ""cartoon picture of a monkey on my laptop"" to pay for the car 😂",3465
"3466","RT @cyberpanda1992: 🐵Infinite Monkey Gang 🐵

Will have the big drop at 9pm UTC +2 time tonight! 

Share with your friends. 
Get excited.
📢📢…",3466
"3467","RT @binduians: Monkey gang @thebindumadhavi #AnchorShiva @RJChaitu #BinduMadhavi #BiggBossNonStop https://t.co/xFOcU2uwmW",3467
"3468","RT @rayasbr: Le Maroc finit 1er d’un groupe avec le finaliste et le 3eme de la dernière CDM c’est juste incroyable 🇲🇦❤️",3468
"3469","RT @roundhoundart: monkey is back ufs! (🔗⤵️) https://t.co/aNLoaQdMvM",3469
"3470","RT @RebelRelangi: Wallpaper Designs For #YashBOSS𓃵's Googly 💫

Follow The Thread 👇@TheNameIsYash 🛐 https://t.co/kxPXSOrzvJ",3470
"3471","@anabillyrocker @BhaywoodBrian @RatTrapFights it is hillbilly . no bitches ? , hollon dont yall be wearing hair extensions and curling that flat ass shit girl gtfo and not to mention the perms . w them monkey shaped skinny ass lips . girl bye .",3471
"3472","Monkey with Elon Musk’s brain implant appears to ‘telepathically’ communicate https://t.co/4Z9kHNHtLq",3472
"3473","@tribalrich89 @LoxsM8 @viv_1111 @FanaticsFerrari oh right he just randomly commented 3 monkey emojis did he",3473
"3474","Robot monkey will be why we are watching https://t.co/p7U0cTE4yP",3474
"3475","RT @code_micky: https://t.co/Vb1Vcaxj2E

The great monkey of the East gives a strange prediction about Ghana Blackstars vs Uruguay’s match…",3475
"3476","We put Emma Watson's pet monkey (who works as an baker) and their jar of peanut butter in a cloudberry and now they are feeling mad",3476
"3477","RT @kubothemovie: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3477
"3478","Also, this continues my trend of not even noticing bad CGI, everyone seems to be complaining about the monkey",3478
"3479","Elon Musk demonstrates a monkey typing using its brain, and says Neuralink expects to conduct human trials in 6 months (fixed) via /r/wallstreetbets #stonks #wallstreetbets https://t.co/EXyb6JM5fz",3479
"3480","Monkey Bones is my sidekick",3480
"3481","RT @frankcifaldi: Any fans of The Secret of Monkey Island? We were entrusted with the original source files, and were able to put together…",3481
"3482","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3482
"3483","@Alienware Monkey see monkey do monkey 🙈",3483
"3484","@IKarentuite @AveryOfBirds @Ranting_Trans I would argue 100% of monkey customers have bought at least on monkey in their lives.",3484
"3485","RT @Mvghribi_59: mais C’EST QUOI CE GROUPE WALLAH JE VIS UN RÊVE ÉVEILLÉ J’Y CROIS PAS J’VAIS CHIALER",3485
"3486","RT @roundhoundart: monkey is back ufs! (🔗⤵️) https://t.co/aNLoaQdMvM",3486
"3487","@JohnDJr22 @MagicBelle1 Same happened to me going to a predominantly white school. Imagine being called monkey or have N word taped to your locker. Imagine being suspended because i beat the shit out of 2 white students who spit in my food and face",3487
"3488","@g__j I’m a great fan of Octopus, their forward-thinking approach and their influence on national energy policy. Unfortunately their customer service has tanked in recent months which I assume is an inevitable consequence of their popularity. Shame.",3488
"3489","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3489
"3490","RT @AikeRots: I want to be that monkey.",3490
"3491","oh shit its december",3491
"3492","RT @Mvghribi_59: J’EN CROIS PAS MES YEUX 🇲🇦🇲🇦🇲🇦🇲🇦 https://t.co/etomDWgJL2",3492
"3493","RT @MissingPetsGB: Very late Wednesday 30 November/early hours Thursday 1st December a dog matching ROCKY’S description was seen looking ve…",3493
"3494","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3494
"3495","@mjfree You the monkey",3495
"3496","RT @ActuFoot_: 🚨 LE MAROC TERMINE PREMIER DE SON GROUPE ET SE QUALIFIE POUR LES HUITIÈMES DE FINALE DE LA COUPE DU MONDE ! 🇲🇦🔥 https://t.co…",3496
"3497","@Jonatha58247045 For an ALBINO MONKEY its good?",3497
"3498","RT @ouskoo92: DIMA MAGHRIB DHDJDJDJDNZJZISJ 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦",3498
"3499","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3499
"3500","When students visit the zoo:

Americans: Wow that monkey is cute

Africans: Justin, look at your father",3500
"3501","please i’m just trying to play this dumb roblox monkey game 😭 https://t.co/FC8Ci7FhPt",3501
"3502","RT @TheJordanRachel: What happened to Monkey Pox?",3502
"3503","RT @_Chill_Sattix: #RockyBhai × TikTok Star #AlluArjun 😁 https://t.co/O17bkPyVyQ",3503
"3504","sea monkey https://t.co/BolbLbB5rA",3504
"3505","RT @3arbiii212: Finir 1er d’un groupe auquel il y avait les demi-finalistes et les finalistes de la précédente coupe du monde, Al Hamdulill…",3505
"3506","monkey see monkey do, follow the leader ass hoes!!! 🤢",3506
"3507","🙈 &gt; 4⃣3⃣1⃣2⃣5⃣ ⭐️
🐘 &gt; 3⃣6⃣3⃣2⃣2⃣
👻 &gt; 1⃣1⃣6⃣6⃣2⃣
🌜 &gt; 2⃣1⃣4⃣4⃣2⃣

🐵💬 Well I'll be a monkey's uncle....
₂₄₈₂₈₅₈",3507
"3508","@reedgalen @ProjectLincoln @RonDeSantisFL @MarkLeibovich No thanks, I don’t care to meet any more dumb-asses, especially Republican dumb-asses who support the Orange Monkey!",3508
"3509","RT @ZAboukhlal: 𝐍𝐄𝐗𝐓 𝐑𝐎𝐔𝐍𝐃⁣ @EnMaroc 🤩🇲🇦
⁣
El Hamdoulillah 🤲🏼 https://t.co/FH5xA0sBql",3509
"3510","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3510
"3511","@TheSeaGuardian Damn thx for actually calling me a smoke /monkey/ and not cat or something",3511
"3512","@unprovoken @Exxploiting @doxings I wasn’t regarding anything towards you in specific I just mentioned swatting in general, I don’t know you nor do I care to entertain your comment, I was speaking g about “Monkey Mafia” and how they’d be better off to go a different route to gain the clout they’re looking for.",3512
"3513","MONKEY
VERSUS
ROOOOOOOBOOOOOOT https://t.co/66Vvv22lq1",3513
"3514","RT @ActuFoot_: 🚨 TROISIÈME DE LA DERNIÈRE COUPE DU MONDE, LA BELGIQUE EST ÉLIMINÉE DÈS LA PHASE DE POULES !!! 🇧🇪❌😱 https://t.co/Gbi6XiT6IV",3514
"3515","https://t.co/qHDC8QRjPr",3515
"3516","monkey is back ufs! (🔗⤵️) https://t.co/aNLoaQdMvM",3516
"3517","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3517
"3518","So what's the benefit of being a 30ft metallic monkey ??????
How is that blending in 💀💀💀💀💀💀💀💀 https://t.co/BTnbXgb1h2",3518
"3519","“No matter how hard or how impossible it is, never lose sight of your goal.” - Monkey D. Luffy",3519
"3520","RT @ins_qlfff: WALLAH LE MAROC NOUS ONT FAIS HONNEUR ILS ONT FERMÉ LA BOUCHE DE TOUT LES RAGEUX APRÈS PLUS DE 20 ANS A ETRE JAMAIS PASSÉ EN…",3520
"3521","@LuckygoneCrazy @CrushUnderfoot @conejitogigante ooooo this looks so good~!!! 👀💦💦💦 big monkey....",3521
"3522","Elon's really trying to beat out Harry Harlow for that main monkey villain spot.",3522
"3523","RT @lolislove3: When a volunteer at your show doubts your abilities as a hypnotist, you have to teach him a lesson and turn him into a brai…",3523
"3524","@TajoCrypto @CoinbaseWallet Worthless monkey jpegs aren't innovation.",3524
"3525","RT @ins_qlfff: AL HAMDOULILEH ENFIN LE MAROC QUALIFIÉ POUR LES 8EME DE FINALE!!!!!!!!!!! DIMA MAGHREB🇲🇦🇲🇦🇲🇦",3525
"3526","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3526
"3527","RT @heart_puff: 💧mudkip🌊 #pokemon https://t.co/Xe0PTU0LNs",3527
"3528","RT @ComradeRobot: neuralink when the last monkey on earth dies in 2024 https://t.co/WuXwXSd2tN",3528
"3529","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3529
"3530","on en veut pas svp qllq veut prendre ces trainées? https://t.co/Uh9A5vEK1Z",3530
"3531","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3531
"3532","@Tavern_Monkey Start practicing your dances",3532
"3533","RT @TFT_Morocco: On l’a fait pour le Maroc, pour l’Afrique, pour Amine Harit, pour Abdelhak Nouri, pour les musulmans, pour tellement de mo…",3533
"3534","@TorontoStar Monkey pox is about to make a comeback",3534
"3535","@kiyawtf bro your not gonna reach that monkey",3535
"3536","@Ranting_Trans The monkey supplier learned how to utilize planned obsolescence.",3536
"3537","RT @Nokemy: I've found myself really busy this Ooktober BUT it seems like a good time to drop some classic Beast Boy as a handsome monkey m…",3537
"3538","RT @RVCJ_FB: We Did It 😉
#PAKvENG https://t.co/IbICEFbiSO",3538
"3539","RT @Rooflemonger: https://t.co/iZ2lJ5Ccdt",3539
"3540","@yue_55 土日が峠ですかぁ🙃💦
物を手配しないといけないですね、、

ダイエットとか言ってる場合じゃないのでしっかり食べますね😂",3540
"3541","@DaneMooreNBA Rise and grind, podcast monkey!",3541
"3542","RT @tyomateee2: スンスンしてるキタキツネ、永遠に見てられる https://t.co/2kZTntDVlQ",3542
"3543","第一次整女朋友鍾意食♥️
傻妹每次其實係想食野但又要諗好多理由唔去食
我知道佢唔想我破費為我諗
但每次帶佢去鍾意食既野面前就會原形畢露
小傻瓜真可愛♥️
讀書方面我幫唔到佢希望佢學識調節自己壓力方面
生活上就唔洗煩惱至少有我喺度
我會好好照顧佢哩個要人操心既傻瓜
我都最鍾意妳♥️ https://t.co/yHAWFKEKOL",3543
"3544","RT @Moonpaw17: Redraw! I always thought this scene was cute with the fact that Luffy takes the drivers seat but Robin steers

#OnePiece htt…",3544
"3545","@BOGOHS_ @traderhuey @SolanaMBS @Peterbogohs @MonkeDAO The monkey is a captain",3545
"3546","RT @AnnaClemm: 🍭 https://t.co/MNNxcN6T5C 🍭 https://t.co/8ePczbDjgW",3546
"3547","One of the hardest pills I've had to swallow recently is learning that DOS games running at 320x200 are not actually meant to be perceived at a 16:10 aspect ratio.

This is one of my biggest regrets with the first two Monkey Island videos.",3547
"3548","@transformers Omfg the monkey was the transformation!? And then it transformed to its robot form, which is the same thing just ever so slightly different... fun.... so weird these movies just get weirder and weirder",3548
"3549","RT @901Lulu: Press conference for Michael Vaughan today. I have a feeling they might have found something. Either way, it’s time to bring M…",3549
"3550","RT @TnoQina: 🔞R18!! タは手しかいませんがタルテウです⚠️
※好きな人だけ見て下さいお願いします
#chilcer #タルテウ https://t.co/uUDFvb71it https://t.co/U0OO7xm9vs",3550
"3551","Monkey D. Luffy #onepiece https://t.co/MH7oqnyvXe",3551
"3552","RT @JoueursMA: ✅ C’EST FAAAAIT LE MAROC S’IMPOSE 2-1 CONTRE LE CANADA. ❤️❤️

⚽️ Hakim Ziyech 
⚽️ Youssef En-Nesyri 

☑️ 1ER DE SON GROUPE,…",3552
"3553","Now listening1: Stefan Kartenberg - Like a monkey in a cage",3553
"3554","RT @celesse: Soft &amp; cozy winter profile settings goooooo ☕️❄️🤍 https://t.co/tk3gEcFe2y",3554
"3555","@JustinTrudeau Old news smiley ,it's monkey pox now.",3555
"3556","RT @lolislove3: When a volunteer at your show doubts your abilities as a hypnotist, you have to teach him a lesson and turn him into a brai…",3556
"3557","My mirror, my mirror, tell me who is the most beautiful in this region. https://t.co/hVVahhq1j5",3557
"3558","Bruh it’s the monkey mafia doin this to him 😂 they need to take down that 12yr old cuz he on sumn https://t.co/I9K4SlZaX0",3558
"3559","RT @MonopolyZoe: Kitchen SEX on top of MR.Monkey 🙊 I know he love it here 😩😍😋 

Full video coming soon: creampied her‼️💦🤪 https://t.co/RR3t…",3559
"3560","RT @JoueursMA: 📊 | POUR LA 2ÈME FOIS DE SON HISTOIRE, LE MAROC FINI 1ER DE SON GROUPE ET EST TOUJOURS LE SEUL PAYS AFRICAIN À RÉUSSIR CET E…",3560
"3561","RT @heart_puff: marshal #acnh #animalcrossing https://t.co/fReOqwbrvs",3561
"3562","RT @TnoQina: イベントには間に合わないかもしんないけど、やや終わりが見えなくもないので表紙上げて終わる雰囲気出す😢
It is an art for the cover of my Doujinshi https://t.co/ulmbBPm7QM",3562
"3563","elon musk, serial monkey killer. https://t.co/0ebBT1SbyB",3563
"3564","@red_monkey_ken 指定アイテムが、無理の少ないアイテムだったり、無課金の人も楽しめたり、工夫を沢山入れてくれてありがとう😊

どんなアイデアも嬉しいけど、レッドさんの才能を使えるみゆ枠は大きなアドバンテージを持っていると思います😌

良かった🥲✨みゆリスさん全員ゆっくり休めますように🍀",3564
"3565","RT @JoueursMA: JE VAIS PLEURER",3565
"3566","@kimbyd24 @leebbees_ghost @chaoticgaythey One monkey dying is just as damning as 3,000?  That must be the new math being taught in schools.",3566
"3567","RT @shenanisketches: Monkey noises https://t.co/o6hzBhD1gH",3567
"3568","RT @JoueursMA: 3 MOIS LUI ONT SUFFIT, MENTALITÉ DE GAGNANT PAS DE FAIBLE.

MERCI TONTON @WalidRegraguiof https://t.co/wf2G42D1di",3568
"3569","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3569
"3570","mes regles sont en retard dites bonjour a mon fils gon monkey d. ichigo midoriya",3570
"3571","RT @aelzarka: Hilarious 😂 monkey watching and human and clapping to the show 😂https://t.co/HEokUmtUSi",3571
"3572","@gia_venetia @DateIsabella @inamorata_photo I’ll bring some Arctic Monkey’s, Franz Ferdinand, and Amy Winehouse",3572
"3573","@The_Yan_Shen Good morning to you too smoke monkey",3573
"3574","@GrantCardone getting ready to launch a gold space monkey to the moon",3574
"3575","YAY!! we bought a monkey picture for hundreds of thousands so we can get together and pretend we are important. #BAYC $APE 🤦‍♂️ https://t.co/6Wi2JzaeFc",3575
"3576","RT @JoueursMA: On est le seul pays africain à avoir fini 2 fois premier de son groupe en Coupe du Monde  https://t.co/wevhUJAEWu",3576
"3577","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3577
"3578","RT @coolmathgame_: alien: these are your ancestors?? lmfaooo 💀😂😂

[shows me a video of a monkey jumpin around goin ooh ooh ah ah]
 
me: [ge…",3578
"3579","@monkey_mani @iiiaram 오프상대찾아요 ♡솔로♡아다♡자취생♡ 매주3일정도 만날사람 라인ek962 혹은 톡ek962 추가줘요 ^^",3579
"3580","@jwoodard01 @elonmusk Looking at the monkey experiments… maybe give it a few decades.😅",3580
"3581","Bordeaux : les Monkey Bird exposent leurs pochoirs street art aux Chartrons - Sud Ouest https://t.co/oA00kKYWvb",3581
"3582","@rivbutcher Is he trying to make a device that kills monkey or is this something he actually wants to put in people heads?",3582
"3583","RT @JoueursMA: ❤️❤️❤️ https://t.co/LGONrl4eW4",3583
"3584","Super Monkey Ball Deluxe: Magnificent Platform Game - Xbox Game

Fun and engaging platform game with monkey characters trapped inside a ball. 
https://t.co/fjJhje8142
#xbox #platform #puzzle https://t.co/Q8MV9MkVYB",3584
"3585","@kotawi @MickWest Didn't know others said this of Mick in instances like this, but I'm not surprised. What does it say if multiple people believe Mick is going for low hanging fruit when he gives attention to crap like this?  No shit it looks like a monkey.",3585
"3586","@Drunks_monkey Yes oru oorama. Ennaku Kuduthu vaikala, its my mistake.",3586
"3587","RT @cloudiemcdoom: Harvest Moon games in real life: https://t.co/BgMaehFh9W",3587
"3588","@manojaryal25 @ElrondHeart @silviutroscot @Monkey_D_Anony @ajx24",3588
"3589","monkey hehhe https://t.co/yTVaVFOExx",3589
"3590","RT @JoueursMA: LES ENFANTS DU PAYS 🇲🇦❤️ https://t.co/TBpJFerzGA",3590
"3591","RT @Aura_Of_Ace: Trans folks from Glasgow Clyde area who are on prep , would you feel comfortable reaching out to me?

 I'm writing an rese…",3591
"3592","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3592
"3593","Monkey noises https://t.co/o6hzBhD1gH",3593
"3594","RT @cb_doge: Monkey with a Neuralink implant, playing Ping Pong @elonmusk https://t.co/JQ3xWegCkW",3594
"3595","RT @LineTramp369: We all know to bet on buildoors and what we have here is a billion dollar idea.  Solana doesn’t have an abundance of Dece…",3595
"3596","RT @JoueursMA: 🎙 | Hakim Ziyech : 

« C’est historique nous sommes fier, la seule chose qu’on peut sentir c’est de la fierté on a joué ense…",3596
"3597","MONKEY!!!!!!!!!!!!",3597
"3598","RT @TheJordanRachel: What happened to Monkey Pox?",3598
"3599","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3599
"3600","RT @DrFreckles4EVA: @jimmywonton1000 I hope I'm wrong ...

In a podcast I did in Jan 2020, right before the ""GREAT MONKEY HERPES"", I talked…",3600
"3601","Matt: The Foot Fetish
Eric: Gropey Monkey Butt

I’ll let y’all decide which is worse 😂 https://t.co/k7cv7slqqh",3601
"3602","@mawulx You put your faith in an albino and a monkey",3602
"3603","@flaviosp21 @WarleyFillip @igorlazaro51 @TNTSportsBR covarde, soma os 3 juntos",3603
"3604","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3604
"3605","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3605
"3606","mind you, your mutuals called z a monkey https://t.co/sQQmbugblY",3606
"3607","RT @kubothemovie: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3607
"3608","@SomeweainATL2 @Kh1man Sure then monkey",3608
"3609","RT @JoueursMA: Ils n’en ont sûrement pas encore conscience, mais ces 26 joueurs et le staff sont désormais des légendes du Royaume. 🇲🇦🇲🇦 ht…",3609
"3610","杞憂であってくれ。
多方面に迷惑かけることになる。",3610
"3611","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3611
"3612","RT @JoueursMA: Al Maghrabi 🇲🇦🇲🇦 https://t.co/QYNMw0A5oT",3612
"3613","@Ado_oshi_monkey @pichu_ado1024 キーホルダーバカかっこいい",3613
"3614","Whenever I see Rana Sanaullah, I can't help thinking of the monkey on the leash, jumping on every tug of its master, comically parodying little antics for bystanders.",3614
"3615","RT @JoueursMA: 🎙 | Walid Regragui :

« Il faut savourer, mais on a encore rien fait. On est juste en 8ème de finale de Coupe du Monde. »

À…",3615
"3616","RT @JoueursMA: On a pas assez parlé de ce MONSTRE. 🇲🇦 https://t.co/PV3kFk3iAn",3616
"3617","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3617
"3618","RT @thefuckingrat_: Love how Prime's design just looks even more IDW now 

Also Big Monkey https://t.co/HcBRhIHQhv",3618
"3619","@ayesha_sidique Whenever I see Rana Sanaullah, I can't help thinking of the monkey on the leash, jumping on every tug of its master, comically parodying little antics for bystanders.",3619
"3620","@Drop_Your_NFT_ https://t.co/WggkECHrno https://t.co/TTXbgu681n",3620
"3621","@j_moogy @FootscraysFine1 @lesstenny … And don't try to enchant me with your manner of dress 
'Cause a monkey in silk is a monkey no less",3621
"3622","RT @lavieestbelIe: Valais Blacknose sheep https://t.co/bdDIskKSrW",3622
"3623","RT @TheJordanRachel: What happened to Monkey Pox?",3623
"3624","RT @Aura_Of_Ace: Trans folks from Glasgow Clyde area who are on prep , would you feel comfortable reaching out to me?

 I'm writing an rese…",3624
"3625","RT @ReachtheOne: https://t.co/pXqzqr4LQd
The battle of monkey and clown with @Becuz_Wynaut 7 AYS",3625
"3626","La joie elle est indescriptible w’الله y a que les marocain qui peuvent capter mdrrr",3626
"3627","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3627
"3628","RT @Kei_Maye: @kelechnekoff For real! I worked in a year 1 class and this little girl came up to me and started rubbing my arm. She looked…",3628
"3629","@hodgetwins Drunken Monkey Style https://t.co/jEjBuf904n",3629
"3630","RT @NBCNews: A Starbucks employee has been suspended after labeling a Black woman’s cup ""Monkey."" https://t.co/5zHPwzGeaJ",3630
"3631","@DudePerro It hurts😌",3631
"3632","https://t.co/pXqzqr4LQd
The battle of monkey and clown with @Becuz_Wynaut 7 AYS",3632
"3633","@JosephM52040703 @tomdelonge You mean the tests where the monkey subjects bit their own fingertips off and mostly died?",3633
"3634","RT @OsipenkovNFT: Monkey King #0001

1/1

#CleanNFT #tezos @objktcom 

👁️👇 https://t.co/MxoVKBhf6r",3634
"3635","Rational brain: Well, Bumblebee was good so let's be cautiously optimistic.

Child brain: Robot monkey robot monkey robot monkey robot monkey https://t.co/YAvoxeI9FG",3635
"3636","@farzyness @neuralink @elonmusk What happens when the monkey decides to tear your throat out",3636
"3637","RT @PabloMedinaPav1: @joseantoniokast Ya pagaste impuestos en Chile  ??",3637
"3638","RT @TnoQina: 半裸てうせる／Half-naked Teu #poipiku https://t.co/Ffnc2Brir6 https://t.co/7OMhNdvojs",3638
"3639","@tunesintern @brndxix @tize4PF I'm racist against monkeys. They're not as smart as us. But they might end up doing minimum wage jobs if they have #neuralink. What would a monkey buy? If they have money, stores will open just for monkeys.",3639
"3640","RT @TheJordanRachel: What happened to Monkey Pox?",3640
"3641","@ChloeWEARMASK @NBCNews Yeah...no. I worked for Starbucks for over 8 years and even as a manager, I NEVER EVER came across any customer who had the name ""Monkey."" And this was when we actually had to write names with a Sharpie on cups.",3641
"3642","Charles called Archie a monkey and I know it!!!!!!!!!!",3642
"3643","RT @Phil_Burgundy: @Gary_the_Monkey @PippaCrerar Groan.
Anyone else making terrible puns like that should be kilt.",3643
"3644","RT @SebopehoLibe: I call mine monkey,bro is handsome asf and the reason I did it neke batla a ska ba ""too sure"" ka ena 🤣🤣🤣. He embraces it…",3644
"3645","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3645
"3646","明日だっけ雇用統計",3646
"3647","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3647
"3648","Jay just called me monkey",3648
"3649","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3649
"3650","ja3DmR4#!3QtK-742tur7LWtuP0ebzOSt1'6FLQb-!I:yM,OpUHUzC1m:bsG9#?xQkSJB0DO':i3z0M.q5pLuVEcOeDSbzw FcL:'M;CuF
w.cYM6aws:VEB5Ry.bk7P6i-ylcE!yWEaOXm#O!5d!jxu'k1v;V#6Nn#t:wj7:RI?R-OCSwgF4IvY-i:k#sYHX;ll!TXOWFMQ5,COg98Lx0t;ET4rF:GfB9P1Bpcsa:Hg8LXk1uQiT07uKZtTH'I'-5:0Gnqcd3mqK6RtKZm9hxsY",3650
"3651","RT @TnoQina: らくがき(渾身の息抜きです) https://t.co/5vFSSprU50",3651
"3652","@jimmywonton1000 I hope I'm wrong ...

In a podcast I did in Jan 2020, right before the ""GREAT MONKEY HERPES"", I talked about phenomena like THIS ...

Social media sites opening up ...

Newer and greasier revelations ...

(all of it ""smoke"")

https://t.co/MiAN4FWAdf",3652
"3653","RT @niker_monkey: FTX on Steroids: Is ""Tether"" the Biden World's Crypto BCCI? - Revolver News https://t.co/l9Phrybsxk",3653
"3654","w’الله je suis trop heureux bordel",3654
"3655","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3655
"3656","RT @Marek_ds37: Human Evolution: The Monkey Bias — Science Uprising, Episode 8

#Movies #Videos #Film 

Subtitles - Select language - Auto-…",3656
"3657","@pichu_ado1024 狂言の発売の時に売ってました！ https://t.co/22YlRMoqvG",3657
"3658","RT @TechnoPapiJose: LMAOOOOO https://t.co/QtVFgFRIfK",3658
